,bbox_list
0bda515e370294ed94efd36bd53782288acacb040c171df2ed97fd691fc9d8fe,"[[58, 0, 70, 8], [145, 0, 155, 11], [236, 0, 249, 6], [103, 1, 120, 15], [24, 2, 33, 11], [123, 8, 132, 16], [31, 13, 41, 24], [108, 19, 119, 28], [73, 21, 81, 31], [94, 22, 105, 34], [17, 35, 27, 46], [46, 50, 57, 60], [31, 56, 39, 67], [2, 62, 14, 70], [40, 63, 55, 79], [21, 66, 28, 72], [49, 71, 60, 81], [6, 73, 20, 81], [26, 73, 32, 78], [126, 88, 131, 93], [24, 100, 35, 113], [119, 112, 128, 123], [155, 113, 170, 122], [6, 123, 13, 131], [129, 128, 139, 139], [153, 129, 164, 134], [14, 132, 22, 141], [83, 136, 95, 157], [112, 137, 129, 148], [0, 147, 21, 171], [100, 149, 110, 161], [82, 159, 87, 164], [116, 167, 130, 182], [10, 176, 21, 182], [44, 176, 54, 183], [8, 186, 26, 197], [48, 187, 59, 196], [235, 199, 246, 209], [21, 207, 33, 214], [95, 208, 104, 220], [44, 210, 49, 215], [8, 222, 16, 231], [85, 235, 104, 250], [116, 245, 126, 256]]"
0bf33d3db4282d918ec3da7112d0bf0427d4eafe74b3ee0bb419770eefe8d7d6,"[[19, 0, 40, 13], [44, 0, 59, 15], [76, 0, 87, 10], [82, 0, 101, 22], [211, 0, 242, 74], [1, 23, 18, 74], [226, 43, 256, 94], [104, 45, 138, 99], [24, 76, 57, 125], [148, 93, 156, 111], [2, 95, 19, 113], [101, 114, 145, 172], [87, 119, 103, 145], [1, 137, 30, 155], [54, 144, 81, 195], [237, 154, 254, 184], [171, 162, 196, 201], [0, 163, 8, 178], [18, 171, 53, 209], [94, 189, 122, 223], [139, 204, 156, 235], [232, 227, 256, 277], [78, 240, 103, 283], [13, 262, 51, 300], [107, 268, 133, 310], [20, 305, 31, 320]]"
0bf4b144167694b6846d584cf52c458f34f28fcae75328a2a096c8214e01c0d0,"[[0, 0, 7, 17], [153, 0, 177, 14], [110, 4, 142, 28], [39, 6, 60, 31], [7, 18, 25, 36], [0, 24, 6, 42], [18, 34, 40, 58], [66, 34, 87, 52], [128, 47, 159, 76], [38, 49, 58, 68], [21, 65, 42, 82], [28, 71, 67, 106], [87, 75, 111, 99], [57, 96, 79, 116], [6, 106, 34, 125], [91, 113, 117, 137], [215, 116, 237, 139], [25, 120, 59, 167], [45, 120, 62, 146], [173, 120, 200, 142], [66, 123, 89, 143], [0, 125, 6, 147], [242, 127, 256, 151], [126, 132, 148, 156], [211, 141, 232, 166], [151, 145, 171, 164], [176, 146, 197, 167], [64, 149, 94, 178], [153, 166, 178, 189], [0, 170, 8, 180], [19, 172, 43, 197], [201, 172, 236, 205], [44, 181, 68, 205], [182, 185, 195, 199], [243, 187, 256, 212], [0, 188, 9, 208], [101, 193, 114, 207], [145, 193, 167, 213], [9, 202, 32, 222], [147, 202, 204, 256], [145, 217, 166, 234], [16, 222, 39, 241], [82, 228, 115, 256], [226, 230, 246, 250], [202, 231, 223, 256], [46, 234, 63, 251], [250, 239, 256, 254]]"
0c2550a23b8a0f29a7575de8c61690d3c31bc897dd5ba66caec201d201a278c2,"[[51, 0, 78, 18], [98, 0, 133, 12], [146, 0, 167, 6], [170, 0, 201, 11], [0, 2, 6, 15], [200, 4, 228, 23], [17, 8, 99, 68], [0, 15, 11, 26], [100, 15, 132, 41], [215, 23, 235, 42], [133, 25, 188, 56], [130, 69, 158, 99], [104, 72, 116, 83], [174, 91, 186, 100], [108, 97, 136, 118], [143, 102, 157, 121], [38, 107, 96, 173], [166, 119, 191, 143], [105, 126, 148, 155], [0, 127, 34, 164], [167, 150, 192, 165], [129, 151, 163, 183], [177, 164, 241, 199], [115, 171, 137, 195], [0, 173, 57, 213], [156, 173, 183, 191], [237, 193, 256, 222], [80, 197, 117, 248], [181, 203, 218, 227], [125, 206, 171, 235], [0, 209, 9, 239], [15, 228, 27, 238], [64, 228, 89, 251], [222, 229, 256, 262], [158, 241, 180, 261], [1, 243, 12, 256], [107, 255, 120, 271], [120, 256, 164, 282], [200, 257, 225, 281], [87, 258, 99, 273], [36, 262, 47, 273], [45, 271, 69, 296], [249, 285, 256, 307], [23, 287, 44, 304], [168, 287, 197, 309], [216, 290, 240, 314], [151, 296, 170, 320], [80, 305, 108, 320], [117, 309, 145, 320], [8, 311, 37, 320], [225, 314, 244, 320], [186, 316, 198, 320]]"
0c6507d493bf79b2ba248c5cca3d14df8b67328b89efa5f4a32f97a06a88c92c,"[[107, 0, 126, 14], [198, 12, 215, 24], [22, 26, 27, 31], [85, 27, 108, 54], [225, 28, 230, 33], [179, 49, 205, 72], [18, 58, 34, 72], [219, 62, 245, 86], [8, 75, 21, 92], [135, 88, 154, 108], [216, 88, 221, 93], [69, 98, 79, 108], [101, 111, 116, 127], [0, 133, 7, 152], [208, 140, 227, 159], [71, 145, 93, 168], [155, 150, 175, 167], [25, 169, 42, 184], [0, 187, 6, 204], [142, 189, 156, 207], [101, 197, 118, 213], [26, 200, 48, 215], [224, 210, 243, 232], [70, 218, 80, 233], [178, 220, 195, 233], [99, 234, 114, 249], [128, 241, 138, 254]]"
0d2bf916cc8de90d02f4cd4c23ea79b227dbc45d845b4124ffea380c92d34c8c,"[[67, 0, 144, 60], [310, 0, 360, 26], [179, 22, 231, 80], [233, 25, 297, 75], [107, 85, 181, 130], [0, 103, 3, 137], [75, 132, 132, 199], [223, 132, 280, 182], [127, 174, 192, 221], [255, 179, 360, 238], [242, 243, 299, 336], [308, 247, 360, 296], [0, 265, 35, 330], [130, 280, 197, 334], [303, 311, 360, 358], [261, 341, 318, 360], [143, 352, 179, 360], [62, 355, 86, 360]]"
0d3640c1f1b80f24e94cc9a5f3e1d9e8db7bf6af7d4aba920265f46cadc25e37,"[[18, 0, 33, 4], [73, 0, 108, 68], [123, 0, 160, 49], [219, 0, 256, 29], [39, 71, 123, 273], [183, 80, 237, 173], [142, 83, 174, 141], [148, 165, 214, 320], [238, 176, 256, 225], [130, 223, 152, 297], [0, 241, 35, 298], [33, 275, 85, 320]]"
0ddd8deaf1696db68b00c600601c6a74a0502caaf274222c8367bdc31458ae7e,"[[2, 0, 22, 8], [32, 0, 50, 11], [55, 0, 73, 9], [75, 0, 131, 56], [141, 0, 167, 24], [226, 0, 247, 7], [193, 5, 216, 27], [56, 8, 85, 33], [35, 19, 53, 37], [220, 25, 243, 50], [140, 32, 164, 57], [44, 39, 54, 52], [72, 54, 96, 81], [126, 58, 150, 83], [207, 59, 233, 83], [232, 81, 256, 105], [158, 83, 185, 113], [66, 84, 91, 109], [0, 97, 25, 121], [209, 99, 235, 122], [228, 127, 256, 170], [244, 191, 256, 218], [61, 215, 111, 256], [0, 224, 9, 246], [246, 229, 256, 251], [118, 248, 137, 256]]"
0e21d7b3eea8cdbbed60d51d72f4f8c1974c5d76a8a3893a7d5835c85284132e,"[[59, 0, 77, 12], [118, 0, 158, 43], [2, 1, 28, 22], [236, 38, 245, 51], [9, 50, 25, 68], [48, 74, 81, 92], [229, 91, 250, 104], [122, 101, 138, 110], [194, 101, 222, 119], [166, 126, 189, 149], [226, 137, 256, 151], [50, 141, 75, 190], [183, 154, 209, 180], [13, 157, 26, 189], [105, 175, 131, 201], [237, 187, 253, 205], [21, 191, 44, 211], [195, 197, 217, 217], [74, 215, 100, 238], [142, 236, 157, 252], [137, 250, 191, 310], [0, 255, 7, 270], [32, 264, 54, 281], [130, 270, 148, 287], [181, 273, 189, 281], [51, 301, 61, 310]]"
0e4c2e2780de7ec4312f0efcd86b07c3738d21df30bb4643659962b4da5505a3,"[[4, 0, 30, 21], [80, 0, 98, 5], [112, 0, 141, 29], [226, 3, 250, 30], [176, 6, 204, 24], [156, 19, 180, 42], [217, 22, 228, 35], [0, 23, 41, 63], [78, 26, 89, 35], [244, 38, 255, 49], [84, 40, 99, 51], [30, 41, 74, 82], [99, 42, 121, 63], [223, 48, 240, 71], [244, 55, 255, 89], [155, 65, 180, 89], [180, 85, 207, 112], [144, 88, 157, 109], [233, 94, 254, 114], [159, 97, 183, 121], [100, 100, 118, 121], [118, 102, 143, 129], [0, 105, 16, 130], [188, 106, 226, 148], [154, 122, 198, 166], [226, 122, 254, 146], [94, 125, 126, 158], [4, 133, 41, 175], [137, 135, 158, 163], [238, 141, 255, 162], [208, 155, 226, 180], [104, 159, 126, 180], [41, 161, 61, 186], [74, 163, 101, 194], [221, 172, 255, 242], [157, 180, 183, 231], [188, 182, 212, 200], [0, 200, 8, 216], [187, 205, 215, 231], [54, 216, 81, 245], [33, 233, 56, 255], [1, 247, 28, 267], [14, 257, 40, 278], [71, 257, 99, 284], [116, 265, 141, 288], [45, 272, 63, 280], [143, 272, 172, 307], [186, 288, 219, 311], [30, 296, 58, 320], [100, 303, 120, 320], [224, 305, 249, 320], [143, 315, 162, 320]]"
0e5edb072788c7b1da8829b02a49ba25668b09f7201cf2b70b111fc3b853d14f,"[[7, 1, 19, 14], [160, 8, 178, 30], [117, 13, 141, 36], [39, 28, 59, 48], [0, 42, 17, 59], [196, 49, 211, 59], [19, 63, 41, 85], [81, 79, 105, 96], [0, 83, 12, 103], [188, 89, 209, 110], [244, 96, 254, 111], [53, 110, 71, 138], [217, 136, 235, 151], [167, 146, 179, 165], [117, 152, 133, 166], [242, 153, 256, 171], [20, 158, 35, 171], [85, 160, 99, 173], [192, 169, 205, 186], [223, 173, 235, 186], [55, 174, 75, 197], [116, 182, 147, 213], [176, 203, 199, 226], [94, 216, 115, 237], [8, 222, 29, 243], [248, 234, 256, 248], [63, 237, 87, 256]]"
0ea221716cf13710214dcd331a61cea48308c3940df1d28cfc7fd817c83714e1,"[[41, 0, 88, 37], [175, 0, 214, 28], [226, 0, 240, 5], [326, 0, 346, 43], [352, 0, 392, 57], [396, 0, 416, 13], [437, 0, 482, 23], [261, 2, 311, 46], [503, 8, 519, 28], [203, 9, 249, 37], [23, 16, 43, 46], [478, 21, 498, 48], [135, 27, 159, 49], [0, 28, 4, 43], [392, 29, 415, 48], [502, 34, 519, 73], [87, 36, 114, 61], [463, 38, 492, 77], [437, 41, 457, 61], [164, 42, 186, 58], [195, 46, 241, 87], [130, 48, 156, 65], [351, 54, 387, 89], [416, 55, 434, 74], [3, 57, 26, 86], [293, 57, 320, 83], [325, 61, 341, 86], [39, 64, 59, 82], [458, 68, 471, 103], [260, 70, 284, 87], [56, 75, 100, 121], [155, 76, 205, 111], [403, 76, 420, 99], [0, 78, 14, 110], [426, 78, 451, 95], [331, 81, 349, 107], [231, 84, 260, 108], [497, 88, 519, 121], [119, 92, 153, 132], [394, 97, 457, 158], [470, 97, 494, 119], [153, 99, 180, 145], [354, 101, 392, 154], [35, 103, 56, 121], [308, 104, 331, 127], [288, 110, 312, 138], [182, 116, 194, 133], [197, 117, 218, 135], [215, 118, 253, 148], [477, 121, 500, 144], [13, 122, 32, 163], [59, 123, 101, 152], [300, 127, 354, 162], [34, 134, 59, 151], [109, 134, 147, 186], [240, 141, 255, 158], [283, 142, 302, 166], [173, 146, 197, 166], [468, 146, 519, 176], [352, 151, 370, 170], [45, 155, 72, 200], [46, 155, 98, 247], [398, 158, 417, 184], [234, 159, 295, 208], [316, 162, 338, 188], [145, 165, 175, 192], [408, 165, 450, 223], [172, 167, 225, 218], [293, 167, 347, 275], [0, 169, 3, 184], [346, 171, 385, 199], [105, 180, 125, 210], [483, 183, 519, 231], [25, 187, 47, 212], [147, 195, 169, 219], [350, 203, 366, 227], [366, 210, 390, 233], [234, 211, 254, 228], [449, 212, 468, 237], [257, 213, 298, 258], [98, 215, 116, 241], [394, 226, 431, 271], [475, 226, 493, 250], [507, 227, 519, 255], [0, 228, 7, 254], [114, 230, 145, 264], [168, 231, 183, 252], [153, 236, 165, 258], [183, 236, 204, 266], [203, 241, 221, 257], [34, 247, 66, 275], [377, 248, 393, 265], [66, 253, 102, 280], [225, 255, 245, 277], [268, 255, 311, 292], [454, 256, 479, 274], [405, 264, 458, 302], [0, 265, 3, 276], [183, 266, 235, 303], [146, 270, 171, 300], [472, 272, 516, 316], [335, 283, 361, 302], [122, 286, 143, 308], [291, 286, 318, 306], [33, 288, 87, 341], [455, 291, 470, 316], [428, 295, 452, 312], [217, 300, 242, 320], [342, 303, 378, 342], [174, 308, 218, 358], [109, 310, 140, 338], [402, 310, 421, 360], [290, 311, 309, 336], [253, 312, 293, 346], [423, 312, 451, 355], [513, 315, 519, 328], [475, 330, 496, 361], [452, 334, 474, 364], [311, 336, 333, 353], [0, 337, 14, 368], [508, 337, 519, 375], [351, 343, 405, 427], [24, 347, 44, 370], [385, 347, 405, 378], [329, 348, 349, 373], [285, 356, 310, 375], [118, 358, 141, 381], [142, 360, 166, 386], [214, 361, 262, 413], [460, 368, 475, 382], [167, 371, 183, 393], [479, 380, 495, 393], [9, 381, 43, 426], [75, 382, 96, 406], [264, 384, 288, 401], [446, 384, 487, 415], [97, 386, 134, 418], [249, 396, 268, 416], [287, 399, 305, 426], [309, 402, 361, 442], [50, 403, 74, 431], [507, 412, 519, 437], [89, 414, 113, 442], [0, 420, 3, 435], [174, 420, 204, 438], [193, 420, 249, 472], [269, 424, 289, 442], [0, 429, 47, 458], [410, 430, 432, 458], [463, 431, 482, 457], [379, 439, 401, 469], [340, 442, 366, 463], [254, 445, 279, 462], [61, 446, 90, 462], [34, 455, 68, 473], [467, 456, 506, 505], [153, 464, 199, 492], [309, 469, 337, 505], [346, 471, 401, 516], [229, 473, 255, 492], [0, 476, 10, 491], [406, 481, 424, 514], [422, 482, 443, 510], [134, 488, 163, 531], [41, 489, 70, 512], [0, 490, 23, 521], [195, 500, 272, 567], [513, 505, 519, 521], [276, 512, 291, 541], [71, 514, 104, 533], [293, 518, 314, 553], [404, 525, 429, 549], [35, 527, 67, 570], [445, 530, 471, 570], [305, 531, 334, 592], [513, 535, 519, 560], [132, 538, 171, 570], [487, 538, 513, 594], [354, 541, 375, 573], [97, 546, 121, 569], [68, 552, 91, 582], [405, 552, 429, 572], [167, 562, 196, 584], [0, 564, 8, 583], [60, 576, 74, 601], [361, 577, 416, 642], [98, 584, 111, 605], [412, 584, 435, 603], [468, 588, 488, 611], [221, 590, 243, 612], [511, 596, 519, 621], [184, 603, 232, 638], [143, 606, 185, 639], [86, 608, 113, 623], [32, 610, 59, 630], [461, 618, 480, 647], [275, 621, 306, 649], [515, 626, 519, 636], [490, 627, 508, 654], [0, 630, 22, 657], [396, 637, 441, 672], [82, 640, 99, 671], [128, 646, 159, 671], [345, 648, 365, 678], [244, 650, 268, 670], [0, 654, 10, 677], [514, 656, 519, 673], [12, 659, 38, 688], [180, 659, 201, 692], [294, 661, 310, 686], [200, 664, 227, 684], [493, 664, 518, 684], [40, 667, 64, 696], [267, 667, 293, 692], [446, 667, 490, 696], [328, 676, 357, 696], [244, 679, 261, 694], [130, 683, 156, 696], [0, 684, 11, 696], [60, 689, 84, 696], [482, 692, 494, 696]]"
1023509cf8d4c155467800f89508690be9513431992f470594281cd37dbd020d,"[[0, 0, 24, 24], [99, 0, 147, 45], [150, 0, 202, 49], [233, 0, 277, 59], [277, 0, 329, 68], [23, 39, 94, 112], [324, 69, 360, 147], [232, 71, 289, 128], [154, 159, 218, 226], [23, 168, 106, 234], [272, 226, 334, 281], [345, 230, 360, 271], [138, 237, 190, 292], [213, 240, 269, 293], [0, 242, 32, 317], [54, 277, 115, 332], [348, 277, 360, 338], [252, 283, 320, 360], [99, 330, 157, 360], [306, 342, 360, 360]]"
10328b822b836e67b547b4144e0b7eb43747c114ce4cacd8b540648892945b00,"[[90, 0, 104, 13], [179, 8, 192, 22], [169, 12, 180, 25], [57, 32, 75, 50], [213, 35, 233, 54], [171, 39, 189, 54], [236, 73, 249, 87], [99, 74, 117, 94], [153, 82, 172, 102], [244, 91, 256, 110], [79, 107, 97, 123], [223, 134, 244, 150], [113, 137, 132, 156], [30, 150, 39, 158], [138, 164, 154, 182], [158, 177, 167, 190], [185, 179, 197, 190], [248, 196, 256, 208], [135, 225, 155, 243], [106, 238, 122, 255], [42, 245, 60, 256]]"
10ba6cbee4873b32d5626a118a339832ba2b15d8643f66dddcd7cb2ec80fbc28,"[[495, 0, 520, 36], [0, 1, 15, 42], [106, 8, 143, 25], [46, 17, 73, 56], [140, 28, 179, 51], [401, 44, 438, 68], [342, 51, 378, 86], [492, 65, 520, 86], [114, 68, 151, 94], [249, 81, 287, 134], [444, 82, 490, 108], [34, 83, 64, 118], [359, 117, 405, 145], [178, 119, 210, 147], [96, 131, 124, 167], [12, 138, 45, 169], [403, 153, 454, 190], [223, 176, 249, 201], [320, 183, 352, 219], [484, 184, 520, 225], [275, 196, 308, 223], [109, 201, 142, 229], [305, 217, 329, 247], [467, 219, 510, 266], [169, 232, 197, 255], [363, 237, 397, 263], [231, 242, 266, 283], [172, 270, 198, 291], [298, 282, 326, 323], [0, 290, 55, 346], [144, 297, 175, 327], [229, 328, 261, 353], [467, 340, 495, 366], [288, 358, 317, 382], [88, 360, 124, 386], [394, 366, 434, 385], [172, 368, 211, 400], [457, 381, 486, 409], [61, 382, 100, 405], [245, 388, 275, 417], [507, 403, 520, 431], [41, 445, 69, 463], [383, 453, 404, 476], [404, 455, 427, 485], [426, 459, 449, 492], [153, 463, 184, 483], [36, 469, 67, 495], [197, 472, 220, 498], [223, 481, 252, 528], [0, 485, 14, 504], [370, 489, 431, 524], [84, 492, 109, 515], [83, 519, 111, 544], [15, 520, 45, 544], [381, 525, 389, 533], [387, 533, 397, 543], [252, 541, 278, 567], [0, 552, 15, 583], [46, 573, 71, 595], [113, 603, 141, 640], [259, 605, 295, 640], [331, 625, 360, 649], [24, 657, 54, 692]]"
11a0170f44e3ab4a8d669ae8ea9546d3a32ebfe6486d9066e5648d30b4e1cb69,"[[142, 60, 153, 77], [181, 87, 194, 101], [51, 92, 62, 108], [74, 94, 87, 109], [209, 97, 218, 112], [241, 114, 253, 129], [52, 142, 60, 153], [39, 143, 51, 160], [162, 158, 176, 179], [242, 189, 256, 201], [15, 201, 31, 213], [68, 217, 85, 230]]"
12aeefb1b522b283819b12e4cfaf6b13c1264c0aadac3412b4edd2ace304cb40,"[[14, 0, 35, 16], [216, 0, 239, 30], [290, 0, 315, 13], [436, 0, 458, 23], [254, 3, 286, 50], [323, 8, 338, 38], [488, 11, 511, 39], [374, 18, 395, 35], [300, 26, 321, 47], [0, 27, 30, 47], [400, 31, 413, 48], [242, 40, 261, 62], [375, 50, 396, 67], [469, 54, 494, 75], [49, 56, 80, 77], [425, 58, 444, 83], [104, 61, 126, 89], [355, 61, 376, 89], [305, 74, 331, 94], [248, 79, 258, 87], [400, 88, 423, 104], [477, 93, 502, 116], [229, 94, 251, 122], [92, 96, 121, 113], [0, 101, 14, 145], [354, 105, 370, 123], [112, 122, 150, 151], [180, 128, 205, 153], [444, 128, 468, 162], [306, 129, 330, 150], [85, 142, 113, 161], [392, 145, 422, 170], [493, 148, 510, 164], [334, 151, 369, 181], [62, 154, 76, 169], [258, 162, 280, 187], [310, 168, 324, 192], [476, 173, 492, 194], [58, 174, 92, 196], [123, 185, 155, 209], [252, 185, 277, 207], [202, 190, 224, 224], [398, 196, 420, 222], [348, 201, 373, 222], [417, 201, 439, 212], [77, 214, 101, 237], [444, 215, 455, 224], [9, 230, 35, 260], [466, 231, 488, 250], [156, 236, 173, 260], [133, 237, 152, 259], [292, 240, 325, 260], [448, 240, 470, 262], [67, 241, 87, 269], [225, 246, 264, 283], [34, 257, 54, 283], [454, 264, 478, 282], [104, 265, 133, 293], [55, 268, 74, 295], [374, 284, 410, 314], [514, 284, 520, 298], [466, 293, 493, 319], [339, 309, 360, 334], [171, 310, 223, 341], [305, 310, 329, 338], [31, 311, 52, 337], [436, 311, 457, 335], [53, 314, 78, 340], [233, 317, 265, 342], [513, 337, 520, 355], [392, 342, 411, 371], [149, 364, 181, 386], [254, 379, 281, 405], [4, 388, 38, 420], [173, 392, 203, 414], [513, 392, 520, 416], [449, 397, 476, 423], [327, 418, 343, 454], [259, 419, 284, 447], [366, 426, 395, 454], [30, 427, 52, 446], [150, 432, 181, 462], [13, 434, 23, 443], [438, 444, 468, 479], [226, 446, 259, 476], [82, 454, 101, 474], [497, 462, 519, 491], [99, 470, 120, 493], [359, 480, 382, 512], [0, 493, 20, 523], [378, 508, 397, 530], [30, 518, 62, 546], [171, 518, 195, 535], [481, 524, 496, 553], [321, 526, 349, 545], [168, 537, 194, 554], [407, 541, 433, 572], [96, 547, 122, 577], [143, 550, 172, 571], [238, 560, 264, 584], [6, 562, 28, 590], [272, 563, 291, 593], [472, 576, 497, 607], [54, 586, 80, 612], [179, 587, 233, 615], [504, 587, 520, 603], [355, 589, 381, 619], [135, 590, 149, 618], [443, 598, 464, 623], [321, 617, 343, 647], [395, 638, 422, 661], [457, 639, 483, 660], [137, 649, 164, 674], [262, 650, 295, 674], [40, 651, 74, 686], [108, 653, 130, 682], [221, 653, 243, 682], [181, 669, 210, 694], [405, 670, 433, 695], [146, 679, 169, 696]]"
12f89395ad5d21491ab9cec137e247652451d283064773507d7dc362243c5b8e,"[[2, 0, 10, 10], [138, 5, 148, 14], [117, 7, 135, 28], [3, 14, 33, 30], [52, 15, 62, 23], [183, 15, 201, 36], [137, 17, 149, 30], [37, 19, 46, 26], [28, 21, 37, 30], [45, 25, 55, 35], [171, 25, 180, 35], [241, 27, 255, 39], [142, 30, 171, 60], [31, 31, 42, 39], [93, 32, 105, 42], [172, 40, 178, 48], [60, 45, 78, 64], [179, 50, 191, 62], [203, 51, 208, 56], [166, 59, 172, 65], [137, 61, 150, 68], [240, 71, 253, 82], [201, 72, 214, 83], [161, 86, 172, 96], [230, 86, 235, 91], [53, 89, 63, 97], [79, 102, 92, 109], [8, 103, 13, 108], [153, 107, 161, 117], [231, 112, 241, 123], [253, 113, 256, 122], [90, 130, 100, 138], [197, 130, 204, 137], [241, 133, 252, 145], [201, 138, 210, 144], [167, 145, 182, 163], [36, 153, 49, 163], [77, 154, 89, 166], [183, 155, 195, 165], [122, 156, 132, 163], [195, 162, 200, 167], [116, 163, 121, 168], [134, 163, 147, 174], [218, 171, 231, 180], [197, 174, 206, 182], [248, 180, 256, 193], [169, 186, 177, 194], [20, 188, 30, 196], [155, 191, 168, 199], [130, 198, 141, 212], [64, 203, 77, 221], [201, 206, 207, 214], [239, 206, 251, 226], [3, 209, 14, 219], [216, 209, 224, 215], [190, 210, 198, 218], [110, 212, 119, 223], [203, 223, 212, 231], [112, 226, 132, 243], [182, 226, 192, 235], [38, 235, 53, 245], [31, 238, 36, 243], [190, 240, 198, 247], [224, 241, 235, 252], [93, 244, 107, 256], [182, 245, 188, 251], [200, 246, 209, 255], [160, 247, 171, 256]]"
136000dc18fa6def2d6c98d4d0b2084d13c22eaffe82e26c665bcaa2a9e51261,"[[73, 0, 82, 3], [61, 6, 80, 21], [155, 19, 171, 73], [7, 31, 21, 49], [240, 72, 256, 86], [18, 79, 61, 114], [56, 83, 75, 102], [102, 84, 128, 131], [63, 104, 76, 122], [222, 117, 254, 152], [18, 118, 63, 160], [239, 151, 250, 158], [174, 163, 196, 187], [0, 164, 29, 207], [173, 198, 192, 216], [143, 225, 181, 287], [210, 226, 224, 239], [187, 252, 202, 278], [0, 255, 14, 269], [217, 260, 230, 277], [239, 265, 256, 305], [179, 270, 191, 285], [133, 274, 179, 311], [56, 275, 75, 297], [7, 279, 45, 304], [77, 314, 91, 320]]"
139946af9e2c7ef4f0298e622b831dbef5e5c0cd088eb5bc3382f8df9355443d,"[[174, 28, 187, 42], [245, 62, 256, 76], [158, 103, 170, 115], [244, 126, 256, 140], [152, 135, 165, 151], [125, 162, 139, 172], [215, 179, 229, 196], [0, 193, 7, 213], [141, 214, 151, 228], [84, 239, 96, 250]]"
13c8ff1f49886e91c98ce795c93648ad8634c782ff57eb928ce29496b0425057,"[[32, 0, 59, 22], [150, 0, 166, 7], [183, 0, 201, 24], [235, 0, 256, 8], [0, 2, 10, 18], [170, 20, 186, 36], [13, 24, 30, 41], [0, 38, 7, 55], [5, 177, 19, 194], [125, 177, 137, 188], [93, 183, 106, 197], [0, 203, 3, 213], [7, 227, 34, 256], [0, 233, 3, 242], [160, 239, 173, 254]]"
13f2bec0a24c70345372febb14c4352877b1b6c1b01896246048e83c345c0914,"[[42, 0, 90, 26], [182, 0, 256, 61], [250, 0, 256, 9], [0, 12, 36, 87], [30, 20, 75, 60], [165, 40, 256, 172], [82, 41, 255, 262], [32, 117, 140, 219], [15, 169, 169, 319], [161, 263, 227, 314], [7, 307, 50, 320]]"
1400420310c9094361a8a243545187f1d4c2365e081b3bb08c5fa29c7491a55b,"[[93, 0, 168, 61], [496, 0, 512, 17], [361, 113, 423, 170], [354, 192, 394, 229], [142, 217, 172, 244], [284, 235, 348, 290], [229, 275, 265, 310], [0, 279, 69, 340], [474, 302, 512, 354], [221, 313, 263, 342], [161, 335, 200, 368], [357, 409, 374, 427], [314, 461, 340, 495], [271, 463, 319, 508], [224, 523, 261, 563], [386, 530, 457, 598], [155, 583, 206, 638], [29, 590, 98, 640], [405, 599, 443, 640], [469, 599, 512, 640], [0, 630, 27, 640]]"
